rawX,rawY,rawZ,timestampsensorType
-3.0262709,3.6008794,6.895301,16,0
-2.3750482,3.3327289,9.232041,16,0
-2.566584,3.2561142,9.844957,16,0
-2.681506,2.0685902,9.998186,16,0
-2.4133554,2.1068976,9.461885,16,0
-2.3750482,2.566584,8.963891,16,0
-2.4133554,2.566584,8.580819,36,0
-2.6048915,2.7964275,8.695741,49,0
-2.719813,2.336741,8.772355,69,0
-3.064578,2.183512,8.734048,89,0
-3.1028855,2.2218192,9.040505,113,0
-2.6431987,2.4516625,9.385271,154,0
-2.4899697,2.4516625,9.040505,154,0
-2.4516625,2.528277,8.810662,169,0
-2.7581203,2.566584,8.887277,189,0
-2.719813,2.6048915,9.5385,211,0
-2.528277,2.6048915,9.691729,232,0
-2.4516625,2.4516625,9.998186,250,0
-2.336741,2.4133554,9.80665,287,0
-2.1452048,2.336741,9.653421,291,0
-2.336741,2.4516625,9.998186,309,0
-1.9536686,2.183512,9.844957,328,0
-2.0685902,2.2984335,9.844957,348,0
-1.8004397,2.528277,9.844957,369,0
-1.7621324,2.2601264,9.423578,390,0
-1.8004397,2.336741,8.887277,408,0
-1.8004397,2.2601264,8.810662,429,0
-1.7621324,2.2218192,8.465898,448,0
-1.8004397,2.2601264,8.619126,469,0
-1.2641385,2.2601264,8.619126,488,0
-1.2258313,2.4133554,9.155427,510,0
-1.1875241,2.3750482,9.155427,528,0
-1.0726024,2.4133554,9.461885,548,0
-1.1875241,2.4133554,9.730036,568,0
-1.1875241,2.4133554,9.768343,588,0
-1.0726024,2.336741,9.80665,608,0
-1.340753,2.2984335,9.691729,639,0
-1.4556746,2.030283,9.921572,648,0
-1.532289,2.183512,9.921572,668,0
-1.0726024,2.2984335,9.921572,688,0
-1.2258313,2.1452048,9.883265,709,0
-1.3024458,1.9919758,9.768343,728,0
-1.1875241,2.030283,9.615114,758,0
-1.1492168,2.1452048,9.461885,772,0
-1.2258313,2.2601264,9.5385,788,0
-1.0726024,2.183512,9.232041,812,0
-1.0342951,2.566584,9.193734,829,0
-1.1109096,2.336741,9.308656,848,0
-1.2641385,2.4516625,9.461885,886,0
-1.0726024,2.2601264,9.232041,890,0
-1.0726024,2.2218192,9.078813,911,0
-1.0342951,2.336741,9.193734,929,0
-1.2641385,2.2984335,9.423578,948,0
-1.1109096,2.336741,9.653421,971,0
-1.1875241,2.2601264,9.921572,1002,0
-1.0342951,2.2601264,10.151415,1015,0
-0.8810662,2.2218192,10.189722,1029,0
-0.842759,2.1452048,10.342952,1049,0
-0.8810662,1.9536686,10.419566,1069,0
-0.7661445,2.183512,10.228029,1091,0
-0.80445176,2.2984335,9.423578,1126,0
-0.6895301,2.566584,9.078813,1134,0
-0.5363012,2.7964275,9.155427,1148,0
-0.45968673,3.064578,9.193734,1206,0
-0.19153613,3.217807,9.500193,1206,0
0.0,3.1028855,9.615114,1208,0
-0.11492168,3.1411927,9.691729,1230,0
0.11492168,2.9496565,9.691729,1248,0
-0.5746084,3.1794999,9.730036,1268,0
-0.61291564,3.2944214,9.461885,1288,0
-0.15322891,2.873042,9.883265,1314,0
-0.15322891,2.9113493,10.457873,1335,0
-0.34476504,2.4899697,10.802638,1355,0
-0.5363012,1.9153614,10.955867,1369,0
-0.7661445,1.7238252,10.572795,1388,0
-0.9576807,1.4939818,9.768343,1411,0
-0.6512229,1.8770541,8.963891,1435,0
-0.49799395,2.183512,8.887277,1462,0
-0.61291564,2.030283,8.772355,1475,0
-0.842759,1.9536686,8.619126,1488,0
-0.80445176,1.9919758,8.734048,1512,0
-0.91937345,2.336741,8.580819,1529,0
-0.45968673,2.4516625,8.925584,1550,0
-0.45968673,2.4133554,9.002198,1585,0
-0.5363012,2.6431987,8.925584,1591,0
-0.5746084,2.566584,8.925584,1611,0
-0.5363012,2.4516625,9.002198,1629,0
-0.7661445,2.681506,9.423578,1648,0
-0.5746084,2.336741,9.500193,1670,0
-0.842759,2.719813,9.691729,1693,0
-0.61291564,2.566584,9.691729,1714,0
-0.5746084,2.4516625,9.653421,1732,0
-0.7661445,2.4899697,10.0748005,1748,0
-0.7278373,2.4899697,9.998186,1770,0
-0.8810662,2.528277,10.0748005,1792,0
-0.9576807,2.528277,9.768343,1827,0
-1.1492168,2.2218192,9.730036,1834,0
-1.685518,2.1452048,10.113108,1852,0
-0.91937345,2.1068976,9.576807,1870,0
0.0,2.6048915,8.695741,1888,0
0.22984336,2.7964275,8.619126,1911,0
0.22984336,2.9113493,8.6574335,1936,0
0.61291564,2.7581203,8.810662,1950,0
1.1492168,2.9113493,8.6574335,1969,0
1.8004397,3.2561142,8.848969,1988,0
2.030283,3.6008794,9.040505,2011,0
1.9153614,3.715801,9.193734,2031,0
1.685518,3.371036,9.308656,2063,0
1.532289,2.9113493,9.193734,2071,0
1.532289,2.9496565,9.040505,2088,0
1.3024458,3.2944214,9.11712,2112,0
1.3790601,3.1794999,9.385271,2129,0
1.6089035,3.217807,9.653421,2153,0
1.532289,3.1411927,9.653421,2177,0
1.6089035,2.9113493,9.730036,2189,0
1.340753,2.9496565,9.308656,2212,0
1.0726024,3.1794999,9.193734,2229,0
1.2258313,3.3327289,9.002198,2248,0
0.9576807,3.4859576,9.155427,2271,0
0.6895301,3.4859576,8.810662,2301,0
0.2681506,3.6008794,8.580819,2318,0
0.34476504,3.5625722,8.734048,2329,0
-0.038307227,3.5242648,9.11712,2348,0
-0.038307227,3.3327289,8.619126,2374,0
-0.22984336,3.2561142,8.695741,2391,0
-0.38307226,3.6774938,8.6574335,2417,0
-0.34476504,3.4859576,9.040505,2435,0
-0.5363012,3.4476504,9.461885,2448,0
-0.5363012,3.4859576,9.730036,2473,0
-0.7278373,3.6774938,9.959879,2488,0
-0.49799395,3.3327289,9.768343,2513,0
-0.5746084,3.4859576,9.691729,2544,0
-0.5363012,3.4093432,9.423578,2551,0
-0.38307226,3.5625722,9.078813,2569,0
-0.4213795,3.4093432,8.734048,2588,0
-0.61291564,3.4476504,8.542512,2613,0
-0.5746084,3.2944214,8.887277,2631,0
-0.7278373,3.0262709,8.542512,2670,0
-0.9576807,3.064578,8.810662,2677,0
-1.1109096,3.0262709,8.734048,2688,0
-1.1875241,2.719813,8.925584,2711,0
-1.4173675,2.4133554,8.887277,2729,0
-1.4556746,2.2601264,9.193734,2751,0
-1.685518,2.1068976,9.270349,2784,0
-1.8387469,1.9919758,9.308656,2791,0
-1.9153614,1.4173675,9.346964,2811,0
-1.9919758,1.340753,9.232041,2829,0
-2.183512,1.3024458,9.653421,2848,0
-2.1452048,1.0726024,9.959879,2870,0
-1.9919758,1.3024458,10.572795,2894,0
-1.685518,1.3790601,11.530476,2914,0
-1.0726024,1.3024458,12.717999,2930,0
-1.6472107,1.532289,13.369223,2948,0
-1.4939818,1.532289,11.990162,2970,0
-1.532289,1.9919758,11.224017,2991,0
-1.685518,2.3750482,11.109096,3025,0
-0.4213795,2.7581203,9.423578,3040,0
0.30645782,3.9073372,8.695741,3048,0
-0.038307227,3.7924154,8.274361,3069,0
-0.15322891,3.6391866,9.002198,3088,0
1.6472107,3.8307228,6.205771,3111,0
1.9919758,5.363012,6.205771,3146,0
1.4173675,4.213795,10.304645,3151,0
0.4213795,2.4899697,10.228029,3169,0
0.7661445,2.9496565,9.002198,3188,0
0.8810662,3.9073372,8.389283,3212,0
0.45968673,3.6391866,9.423578,3229,0
0.5363012,3.064578,8.810662,3253,0
0.9576807,3.1794999,8.619126,3278,0
0.7278373,3.5242648,8.274361,3288,0
0.61291564,3.8307228,9.691729,3312,0
1.8004397,3.8307228,10.342952,3329,0
1.7238252,3.9839516,9.500193,3348,0
1.532289,4.711789,8.580819,3392,0
2.2601264,5.209783,9.346964,3392,0
4.2904096,5.7843914,10.534488,3419,0
4.2904096,5.746084,9.423578,3429,0
-2.834735,4.060566,4.4436383,3448,0
3.6008794,3.6774938,7.8146744,3470,0
4.7884035,5.554548,7.5465236,3488,0
7.967903,8.274361,4.9416323,3533,0
5.401319,6.397307,7.201759,3533,0
3.064578,5.7843914,6.933608,3548,0
3.9839516,5.861006,6.397307,3572,0
3.9839516,6.3589997,6.244078,3588,0
3.6391866,6.8186865,6.0142345,3611,0
2.566584,7.0102224,5.707777,3634,0
2.4133554,7.240066,5.401319,3662,0
2.030283,7.201759,5.93762,3678,0
2.3750482,7.201759,6.244078,3688,0
2.030283,6.5505357,6.244078,3711,0
1.1492168,7.240066,5.8226986,3729,0
1.1109096,7.469909,5.363012,3751,0
0.7278373,7.240066,5.133168,3787,0
0.038307227,7.2783732,4.9416323,3790,0
-0.30645782,7.201759,4.673482,3809,0
0.076614454,7.5465236,4.865018,3828,0
-0.30645782,7.3549876,5.209783,3848,0
-0.9959879,7.5082164,4.865018,3870,0
-1.3024458,7.5848308,4.6351743,3893,0
-1.3790601,7.967903,4.673482,3911,0
-0.8810662,7.73806,4.711789,3929,0
-0.19153613,7.8529816,4.9416323,3948,0
-0.11492168,7.73806,5.3247046,3968,0
-0.19153613,7.8146744,5.7843914,3992,0
-0.15322891,7.8529816,5.631162,4024,0
-0.15322891,8.0445175,5.707777,4031,0
0.11492168,7.8146744,5.363012,4048,0
-0.15322891,7.6614456,4.9416323,4070,0
-0.34476504,7.6231384,4.9416323,4088,0
-0.11492168,7.6231384,5.401319,4113,0
-0.5363012,7.5848308,5.66947,4137,0
-0.076614454,7.5082164,6.129156,4150,0
-0.11492168,7.699753,6.244078,4174,0
0.038307227,7.776367,6.167464,4188,0
0.0,7.73806,6.090849,4212,0
-0.38307226,7.776367,6.090849,4229,0
-0.4213795,7.776367,6.0525417,4253,0
-0.5746084,7.6231384,6.167464,4278,0
-0.038307227,7.967903,6.0142345,4288,0
-0.076614454,8.0445175,5.631162,4311,0
-0.22984336,8.082825,5.8226986,4332,0
-0.91937345,8.00621,5.861006,4350,0
-0.61291564,7.967903,5.899313,4383,0
-0.19153613,7.967903,6.0142345,4388,0
0.0,7.929596,6.397307,4410,0
-0.49799395,7.5465236,6.244078,4428,0
-0.7661445,7.469909,6.205771,4448,0
-0.6895301,7.5465236,5.93762,4472,0
-0.30645782,7.469909,5.554548,4503,0
-0.2681506,7.8146744,5.401319,4520,0
-0.076614454,7.6231384,5.5162406,4529,0
-0.30645782,7.73806,5.631162,4548,0
-0.4213795,7.6231384,5.4779334,4570,0
-0.45968673,7.5848308,5.2480903,4588,0
-0.038307227,7.8529816,5.094861,4625,0
-0.30645782,7.8912888,4.9416323,4635,0
-0.5746084,8.274361,5.209783,4648,0
-0.49799395,8.274361,5.66947,4669,0
0.0,8.0445175,6.129156,4688,0
-0.076614454,7.967903,6.090849,4711,0
-0.8810662,7.5848308,5.592855,4736,0
-1.6089035,7.3166804,5.3247046,4748,0
-1.8004397,7.3166804,5.094861,4769,0
-1.6472107,7.469909,4.1371803,4789,0
-0.842759,8.00621,3.6391866,4813,0
0.6895301,7.1251445,4.7884035,4832,0
-1.6089035,7.8146744,4.2904096,4863,0
-0.5746084,7.929596,5.0182467,4880,0
-0.15322891,8.580819,5.094861,4889,0
-0.038307227,8.389283,4.7500963,4913,0
0.038307227,8.00621,4.673482,4932,0
-0.49799395,7.776367,4.6351743,4948,0
-0.8810662,7.2783732,4.4436383,4987,0
-0.6512229,7.5848308,5.133168,4990,0
-0.6512229,6.9719152,5.631162,5011,0
0.5363012,6.8569937,5.899313,5029,0
1.1875241,6.895301,7.431602,5048,0
1.1109096,6.6271505,8.504205,5070,0
1.8387469,6.895301,9.80665,5092,0
2.183512,7.240066,10.534488,5112,0
2.7964275,7.240066,9.5385,5129,0
3.1028855,7.240066,8.772355,5148,0
1.6472107,6.9719152,9.193734,5170,0
1.2258313,6.4739213,9.346964,5188,0
1.6089035,6.7803793,8.504205,5218,0
1.9153614,6.7803793,7.8146744,5229,0
1.9536686,7.1251445,6.7803793,5248,0
1.6472107,7.3549876,6.9719152,5270,0
1.8387469,7.3549876,6.742072,5288,0
2.183512,7.6614456,6.435614,5313,0
2.2984335,7.8529816,6.205771,5345,0
1.9919758,7.8529816,6.129156,5350,0
2.2984335,7.8912888,6.090849,5372,0
2.7964275,7.8912888,6.3206925,5388,0
3.2944214,8.159439,6.4739213,5411,0
2.7581203,8.197746,6.129156,5434,0
2.4133554,7.8912888,5.133168,5453,0
2.0685902,7.469909,4.55856,5474,0
2.1452048,7.5082164,4.367024,5488,0
0.7278373,7.201759,4.3287168,5511,0
1.1492168,6.933608,4.1371803,5530,0
0.4213795,7.1251445,3.217807,5551,0
-0.49799395,7.0485296,2.9879637,5585,0
-0.9959879,7.0102224,3.1411927,5591,0
-0.6895301,6.8186865,3.064578,5612,0
-0.49799395,6.5122285,3.4476504,5629,0
-0.5746084,6.0525417,4.0222588,5648,0
0.7661445,5.056554,4.0222588,5670,0
-0.11492168,4.4819455,5.209783,5702,0
-1.3790601,4.3287168,7.6614456,5720,0
-2.3750482,4.060566,9.385271,5729,0
-1.9919758,3.9073372,9.308656,5748,0
-1.0342951,3.4093432,7.699753,5770,0
0.38307226,2.873042,6.397307,5788,0
0.842759,3.4476504,8.236053,5836,0
0.4213795,3.1411927,9.461885,5836,0
0.38307226,3.5625722,11.032481,5848,0
0.4213795,3.5625722,10.955867,5872,0
0.49799395,3.7924154,10.840945,5888,0
0.6895301,3.5242648,10.955867,5911,0
0.91937345,3.1028855,10.802638,5931,0
0.7661445,2.9113493,10.457873,5962,0
0.22984336,2.9113493,10.955867,5972,0
-0.30645782,3.1794999,12.105083,5988,0
0.842759,2.6431987,12.29662,6012,0
0.7661445,2.566584,11.9135475,6030,0
0.076614454,2.7581203,11.453861,6048,0
-0.4213795,3.217807,11.262324,6086,0
0.038307227,3.0262709,10.342952,6091,0
0.45968673,3.1411927,10.802638,6111,0
0.38307226,3.1411927,11.568783,6129,0
-0.11492168,2.566584,10.802638,6148,0
-0.45968673,2.9496565,10.151415,6171,0
-0.49799395,3.0262709,9.883265,6199,0
-0.80445176,3.1028855,9.768343,6219,0
-0.61291564,2.719813,9.5385,6228,0
-0.7278373,2.4899697,9.500193,6248,0
-1.8387469,2.6431987,7.1634517,6269,0
-1.4173675,2.873042,9.270349,6290,0
-0.8810662,2.4899697,9.11712,6312,0
-1.1492168,2.4516625,8.925584,6328,0
-1.4173675,2.2984335,10.304645,6348,0
-1.9919758,2.681506,8.810662,6371,0
